sample_idx,forecast_start,timestamp,hour,horizon,actual,predicted,error,abs_error,ape_pct,is_daytime
166,2025-02-12 11:00:00,2025-02-13 02:00:00,2,16,444.5,648.1585693359375,203.6585693359375,203.6585693359375,45.81745091922104,False
166,2025-02-12 11:00:00,2025-02-13 03:00:00,3,17,489.20001220703125,735.025634765625,245.82562255859375,245.82562255859375,50.25053483738661,False
166,2025-02-12 11:00:00,2025-02-13 04:00:00,4,18,575.3800048828125,748.8596801757812,173.47967529296875,173.47967529296875,30.150452539326828,False
166,2025-02-12 11:00:00,2025-02-13 05:00:00,5,19,589.719970703125,689.7007446289062,99.98077392578125,99.98077392578125,16.953940665528737,False
166,2025-02-12 11:00:00,2025-02-13 06:00:00,6,20,414.2699890136719,601.4880981445312,187.21810913085938,187.21810913085938,45.19229345495282,True
166,2025-02-12 11:00:00,2025-02-13 07:00:00,7,21,278.3999938964844,430.8243103027344,152.42431640625,152.42431640625,54.750114851987,True
166,2025-02-12 11:00:00,2025-02-13 08:00:00,8,22,208.85000610351562,290.0084533691406,81.158447265625,81.158447265625,38.8596815388165,True
166,2025-02-12 11:00:00,2025-02-13 09:00:00,9,23,109.55000305175781,153.35440063476562,43.80439758300781,43.80439758300781,39.98575660679084,True
166,2025-02-12 11:00:00,2025-02-13 10:00:00,10,24,22.520000457763672,37.08880615234375,14.568805694580078,14.568805694580078,64.69274155612882,True
167,2025-02-12 12:00:00,2025-02-12 12:00:00,12,1,0.0,0.037841796875,0.037841796875,0.037841796875,,True
167,2025-02-12 12:00:00,2025-02-12 13:00:00,13,2,0.0,0.1062774658203125,0.1062774658203125,0.1062774658203125,,True
167,2025-02-12 12:00:00,2025-02-12 14:00:00,14,3,0.0,0.2655181884765625,0.2655181884765625,0.2655181884765625,,True
167,2025-02-12 12:00:00,2025-02-12 15:00:00,15,4,0.0,0.556915283203125,0.556915283203125,0.556915283203125,,True
167,2025-02-12 12:00:00,2025-02-12 16:00:00,16,5,0.0,0.4130096435546875,0.4130096435546875,0.4130096435546875,,True
167,2025-02-12 12:00:00,2025-02-12 17:00:00,17,6,0.0,1.3719482421875,1.3719482421875,1.3719482421875,,True
167,2025-02-12 12:00:00,2025-02-12 18:00:00,18,7,0.0,2.125823974609375,2.125823974609375,2.125823974609375,,False
167,2025-02-12 12:00:00,2025-02-12 19:00:00,19,8,0.0,0.0,0.0,0.0,,False
